382	58	57
383	237	380
384	159	401
385	105	391
386	370	163
387	203	21
388	141	349
389	290	107
390	452	235
391	115	432
392	325	150
393	292	468
394	121	114
395	406	447
396	503	407
397	2	334
398	125	439
399	211	224
400	102	354
401	507	282
402	78	219
403	418	315
404	351	426
405	120	14
406	301	374
407	144	206
408	3	309
409	211	456
410	127	105
411	23	406
412	82	415
413	65	303
414	225	462
415	402	340
416	219	310
417	67	293
418	152	64
419	173	359
420	325	312
421	134	184
422	282	286
423	473	392
424	354	445
425	99	156
426	514	172
427	65	427
428	230	384
429	67	150
430	231	221
431	335	270
432	209	336
433	383	82
434	282	504
435	374	96
436	298	150
437	55	301
438	199	203
439	280	30
440	24	179
441	291	178
442	70	4
443	135	368
444	468	342
445	279	137
446	398	480
447	246	120
448	248	315
449	104	256
450	317	329
451	459	413
452	146	271
453	234	133
454	93	370
455	248	444
456	215	412
457	370	156
458	7	220
459	211	93
460	446	492
461	58	302
462	488	257
463	236	115
464	133	148
465	436	121
466	440	196
467	270	384
468	187	94
469	61	191
470	40	62
471	398	359
472	291	492
473	372	232
474	147	316
475	257	151
476	382	457
477	90	7
478	102	462
479	367	462
480	112	194
481	213	165
482	450	167
483	310	242
484	54	337
485	147	242
486	498	300
487	476	221
488	433	405
489	251	270
490	182	214
491	394	445
492	82	147
493	85	434
494	315	427
495	334	16
496	369	67
497	279	482
498	347	394
499	323	365
500	437	216
501	355	449
502	17	48
503	157	146
504	51	503
505	432	405
506	215	296
507	147	86
508	304	413
509	266	194
510	236	58
511	389	457
512	367	464
513	53	279
514	399	422
515	102	208
516	238	489
517	232	59
518	151	329
519	65	38
520	127	460
521	279	35
522	337	436
523	205	443
524	308	155
525	207	170
526	121	163
527	149	224
528	146	215
529	397	501
530	156	224
531	297	119
532	355	346
533	59	213
534	147	504
535	367	60
536	59	519
537	504	509
538	289	501
539	32	123
540	278	227
541	334	237
542	128	456
543	107	133
544	287	313
545	183	197
546	367	121
547	452	200
548	323	37
549	0	11
550	390	476
551	449	274
552	445	111
553	89	90
554	160	282
555	192	249
556	505	381
557	10	319
558	244	358
559	158	290
560	285	117
561	167	141
562	151	78
563	426	177
564	450	343
565	344	315
566	296	481
567	510	100
568	469	127
569	174	422
570	29	344
571	415	107
572	443	367
573	419	173
574	452	315
575	264	186
576	303	234
577	281	66
578	91	16
579	93	81
580	319	203
581	355	77
582	118	411
583	100	168
584	100	495
585	487	221
586	311	206
587	318	425
588	494	145
589	143	399
590	478	389
591	489	448
592	122	458
593	57	332
594	344	335
595	210	235
596	341	356
597	118	57
598	203	368
599	278	260
600	412	93
601	489	196
602	82	148
603	110	149
604	163	18
605	92	491
606	309	74
607	407	381
608	143	137
609	295	397
610	27	108
611	517	42
612	315	147
613	265	297
614	134	86
615	441	43
616	441	449
617	464	170
618	387	181
619	448	173
620	492	152
621	310	358
622	91	514
623	411	242
624	375	67
625	180	416
626	365	399
627	367	391
628	513	33
629	323	407
630	431	403
631	192	225
632	386	239
633	211	110
634	506	469
635	375	460
636	141	179
637	99	319
638	148	153
639	279	111
640	83	474
641	104	306
642	30	299
643	263	411
644	84	493
645	450	34
646	62	410
647	225	117
648	465	47
649	60	331
650	138	126
651	248	399
652	226	226
653	409	112
654	264	117
655	113	320
656	322	319
657	137	137
658	60	304
659	335	300
660	467	426
661	399	273
662	240	12
663	201	446
664	2	165
665	327	140
666	144	182
667	393	73
668	301	40
669	418	516
670	163	358
671	234	289
672	77	288
673	157	264
674	209	268
675	223	192
676	96	508
677	245	395
678	95	116
679	267	124
680	337	467
681	317	423
682	457	311
683	147	401
684	148	54
685	85	244
686	58	18
687	344	216
688	163	422
689	402	296
690	378	510
691	255	173
692	338	468
693	422	73
694	195	313
695	267	245
696	102	70
697	82	480
698	280	483
699	281	419
700	392	276
701	447	124
702	12	13
703	282	272
704	415	198
705	328	366
706	150	61
707	135	146
708	47	474
709	46	57
710	156	520
711	139	465
712	359	214
713	129	43
714	210	304
715	377	44
716	115	112
717	250	284
718	73	170
719	211	183
720	298	217
721	222	348
722	330	98
723	277	51
724	269	32
725	498	347
726	293	440
727	409	76
728	513	273
729	289	393
730	38	293
731	54	7
732	55	254
733	111	284
734	12	114
735	400	104
736	25	405
737	183	449
738	300	384
739	517	265
740	234	133
741	217	253
742	166	435
743	56	510
744	119	6
745	312	236
746	14	130
747	310	425
748	464	47
749	163	154
750	415	269
751	76	25
752	48	307
753	71	11
754	425	120
755	17	105
756	316	383
757	30	231
758	26	124
759	142	104
760	253	92
761	223	118
762	472	106
763	433	291
764	62	487
765	164	174
766	477	73
767	508	349
768	87	273
769	266	371
770	44	205
771	220	512
772	128	377
773	270	130
774	334	321
775	261	280
776	305	111
777	256	375
778	379	454
779	14	42
780	471	415
781	13	347
782	148	9
783	449	493
784	343	318
785	422	460
786	9	386
787	463	104
788	459	436
789	367	489
790	95	422
791	130	1
792	415	296
793	228	482
794	363	302
795	317	233
796	157	284
797	378	291
798	514	125
799	157	394
800	350	0
801	422	119
802	501	1
803	471	318
804	357	394
805	479	422
806	475	307
807	469	137
808	321	255
809	458	451
810	469	258
811	428	129
812	340	223
813	79	452
814	483	460
815	81	228
816	195	317
817	309	22
818	247	95
819	198	245
820	338	107
821	373	3
822	516	217
823	167	212
824	243	515
825	110	440
826	179	52
827	9	15
828	9	108
829	21	384
830	283	51
831	237	16
832	95	396
833	58	237
834	41	266
835	321	191
836	77	62
837	365	462
838	166	259
839	342	75
840	53	61
841	364	413
842	255	369
843	370	366
844	11	376
845	342	400
846	92	342
847	27	256
848	384	191
849	9	423
850	229	34
851	431	430
852	100	448
853	375	286
854	226	294
855	74	161
856	114	420
857	316	229
858	409	289
859	126	313
860	169	484
861	75	152
862	146	60
863	410	62
864	127	73
865	434	218
866	84	80
867	184	267
868	455	327
869	242	129
870	42	510
871	141	501
872	183	334
873	65	374
874	337	230
875	318	202
876	496	254
877	131	216
878	513	405
879	410	122
880	404	316
881	171	6
882	243	25
883	368	321
884	228	12
885	107	218
886	396	29
887	300	236
888	155	110
889	453	445
890	9	396
891	360	233
892	34	192
893	217	467
894	26	35
895	140	262
896	212	134
897	390	71
898	354	156
899	490	127
900	9	418
901	500	458
902	137	505
903	121	464
904	69	260
905	180	464
906	274	215
907	375	497
908	210	364
909	63	405
910	387	508
911	126	230
912	512	159
913	171	98
914	363	19
915	367	342
916	183	54
917	245	314
918	277	16
919	443	313
920	375	401
921	364	389
922	345	232
923	129	386
924	38	458
925	250	415
926	283	490
927	209	324
928	427	73
929	147	197
930	450	289
931	269	37
932	467	242
933	205	497
934	42	78
935	245	329
936	92	439
937	176	175
938	431	262
939	460	181
940	2	482
941	459	150
942	75	383
943	373	169
944	159	305
945	5	339
946	74	190
947	119	507
948	340	314
949	344	462
950	245	16
951	195	28
952	133	335
953	332	505
954	266	8
955	166	354
956	96	227
957	168	504
958	112	55
959	43	240
960	304	57
961	24	17
962	39	243
963	112	339
964	433	210
965	221	138
966	280	183
967	30	138
968	54	196
969	23	281
970	499	296
971	100	216
972	180	404
973	59	491
974	365	250
975	297	113
976	512	297
977	414	448
978	377	82
979	403	381
980	160	483
981	313	178
982	166	363
983	209	58
984	423	204
985	496	28
986	108	224
987	67	26
988	375	323
989	273	320

